time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250023324674800,31.6556748046875,9.155726432800293,2.2361843585968018,0.019153613597154617
1729250023334674700,31.6656748046875,9.25867748260498,2.1954829692840576,0.047884032130241394
1729250023344674800,31.6756748046875,9.380781173706055,2.2840683460235596,0.090979665517807
1729250023354674700,31.6856748046875,9.416694641113281,2.3774423599243164,0.2059013396501541
1729250023364674800,31.6956748046875,9.524434089660645,2.497152328491211,0.31124621629714966
1729250023374674700,31.7056748046875,9.663297653198242,2.63362193107605,0.3878606855869293
1729250023384675000,31.715675048828125,9.840468406677246,2.7509377002716064,0.40940847992897034
1729250023394675200,31.72567529296875,10.01763916015625,2.9017724990844727,0.3758896589279175
1729250023404675600,31.735675537109376,10.178050994873047,2.999934673309326,0.31364041566848755
1729250023414676000,31.745676025390626,10.391134262084961,3.1220390796661377,0.40462008118629456
1729250023424675800,31.75567578125,10.759841918945312,3.1866824626922607,0.5051765441894531
1729250023434676000,31.765676025390626,11.20516300201416,3.1699230670928955,0.6153098344802856
1729250023444675800,31.77567578125,11.727099418640137,3.026270866394043,0.7038952708244324
1729250023454676000,31.785676025390625,12.126931190490723,2.7700912952423096,0.706289529800415
1729250023464675800,31.79567578125,12.476484298706055,2.5522189140319824,0.706289529800415
1729250023474675700,31.80567578125,12.66083812713623,2.4827871322631836,0.7038952708244324
1729250023484675800,31.81567578125,12.763788223266602,2.5522189140319824,0.6033388376235962
1729250023494675700,31.82567578125,12.773365020751953,2.6623523235321045,0.4692635238170624
1729250023504675300,31.83567529296875,12.622530937194824,2.715024709701538,0.33279404044151306
1729250023514675500,31.845675537109376,12.493244171142578,2.8227639198303223,0.23942017555236816
1729250023524675600,31.855675537109374,12.53633975982666,2.940079689025879,0.20111294090747833
1729250023534675500,31.865675537109375,12.603377342224121,2.9903578758239746,0.16759411990642548
1729250023544675600,31.875675537109377,12.675203323364258,2.9257144927978516,0.011971008032560349
1729250023554675500,31.885675537109375,12.708722114562988,2.7222073078155518,-0.1867477297782898
1729250023564675000,31.895675048828124,12.873921394348145,2.33913516998291,-0.28730419278144836
1729250023574674700,31.9056748046875,13.094188690185547,1.7812861204147339,-0.2106897532939911
1729250023584674800,31.9156748046875,13.218687057495117,1.015141487121582,-0.09576806426048279
1729250023594674700,31.9256748046875,13.314455032348633,0.28730419278144836,-0.17477671802043915
1729250023604674800,31.9356748046875,13.125312805175781,-0.16998831927776337,-0.31842881441116333
1729250023614674700,31.9456748046875,12.804490089416504,-0.7996633648872375,-0.6943184733390808
1729250023624674800,31.9556748046875,12.249034881591797,-1.1875240802764893,-1.2521674633026123
1729250023634674700,31.9656748046875,11.274595260620117,-1.0414776802062988,-1.699883222579956
1729250023644674800,31.9756748046875,10.338461875915527,-0.5195417404174805,-1.8938134908676147
1729250023654674700,31.9856748046875,9.756670951843262,-0.014365210197865963,-1.968033790588379
1729250023664674800,31.9956748046875,9.201216697692871,0.4165911078453064,-1.8626888990402222
1729250023674675000,32.005675048828124,8.734347343444824,0.912190854549408,-1.6041151285171509
1729250023684674800,32.0156748046875,8.499714851379395,1.2856862545013428,-1.3551181554794312
1729250023694675000,32.02567504882813,8.336909294128418,1.4963760375976562,-1.0797849893569946
1729250023704674600,32.03567456054687,8.186075210571289,1.5658079385757446,-0.849941611289978
1729250023714674200,32.045674072265626,8.09509563446045,1.414973258972168,-0.6727706789970398
1729250023724674300,32.05567431640625,8.054393768310547,1.3192051649093628,-0.5386953949928284
1729250023734674200,32.06567407226562,7.9969329833984375,1.256955862045288,-0.4884171485900879
1729250023744674600,32.07567456054687,7.977779388427734,1.216254472732544,-0.3519476354122162
1729250023754674400,32.08567431640625,7.9322896003723145,1.2425906658172607,-0.26815059781074524
1729250023764674600,32.095674560546875,7.879617214202881,1.280897855758667,-0.17717093229293823
1729250023774674700,32.1056748046875,7.841310024261475,1.3838485479354858,-0.10295066982507706
1729250023784674600,32.11567456054688,7.898770809173584,1.4891934394836426,0
1729250023794674700,32.1256748046875,8.03763484954834,1.5825673341751099,0.13168109953403473
1729250023804674600,32.135674560546875,8.178892135620117,1.6759412288665771,0.24660277366638184
1729250023814674700,32.1456748046875,8.28902530670166,1.7381904125213623,0.33518823981285095
1729250023824674600,32.15567456054688,8.341697692871094,1.8291701078414917,0.47405192255973816
1729250023834674700,32.1656748046875,8.396764755249023,1.941697597503662,0.545877993106842
