Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2024-10-17 16:06:27;1729170387.2625852;faceUp;0.04730224609375;-0.212158203125;-0.96014404296875;
2024-10-17 16:06:27;1729170387.2659059;faceUp;0.033966064453125;-0.2052459716796875;-0.9775848388671875;
2024-10-17 16:06:27;1729170387.270496;faceUp;0.01849365234375;-0.1924285888671875;-0.986602783203125;
2024-10-17 16:06:27;1729170387.3217869;faceUp;0.0237274169921875;-0.191497802734375;-0.9618988037109375;
2024-10-17 16:06:27;1729170387.371052;faceUp;0.0096435546875;-0.184234619140625;-1.009857177734375;
2024-10-17 16:06:27;1729170387.421019;faceUp;0.0175018310546875;-0.205322265625;-0.962615966796875;
2024-10-17 16:06:27;1729170387.471394;faceUp;0.0248565673828125;-0.20172119140625;-0.9574432373046875;
2024-10-17 16:06:27;1729170387.5217009;faceUp;0.017822265625;-0.1956329345703125;-0.9976043701171875;
2024-10-17 16:06:27;1729170387.571889;faceUp;0.0267181396484375;-0.198486328125;-0.9744720458984375;
2024-10-17 16:06:27;1729170387.622186;faceUp;0.0233306884765625;-0.198577880859375;-0.9767303466796875;
2024-10-17 16:06:27;1729170387.672365;faceUp;0.0159912109375;-0.198638916015625;-0.9887237548828125;
2024-10-17 16:06:27;1729170387.722697;faceUp;0.0096588134765625;-0.2014312744140625;-0.9804840087890625;
2024-10-17 16:06:27;1729170387.772918;faceUp;0.0005950927734375;-0.204254150390625;-0.980743408203125;
2024-10-17 16:06:27;1729170387.823254;faceUp;0.0059814453125;-0.20635986328125;-0.986053466796875;
2024-10-17 16:06:27;1729170387.873287;faceUp;0.0140228271484375;-0.2022705078125;-0.9831390380859375;
2024-10-17 16:06:27;1729170387.92365;faceUp;0.01983642578125;-0.19915771484375;-0.9903106689453125;
2024-10-17 16:06:27;1729170387.973854;faceUp;0.020172119140625;-0.1998291015625;-0.9753265380859375;
2024-10-17 16:06:27;1729170388.024222;faceUp;0.013458251953125;-0.1984100341796875;-0.9726104736328125;
2024-10-17 16:06:27;1729170388.074431;faceUp;0.015777587890625;-0.19525146484375;-0.960784912109375;
2024-10-17 16:06:27;1729170388.124714;faceUp;0.0111236572265625;-0.19854736328125;-0.97796630859375;
2024-10-17 16:06:27;1729170388.175014;faceUp;0.0066680908203125;-0.197784423828125;-0.9680938720703125;
2024-10-17 16:06:27;1729170388.225218;faceUp;0.0035400390625;-0.1999969482421875;-0.9817657470703125;
2024-10-17 16:06:27;1729170388.2753801;faceUp;0.0108642578125;-0.1996002197265625;-0.976837158203125;
2024-10-17 16:06:27;1729170388.3257241;faceUp;0.0113983154296875;-0.1973419189453125;-0.981109619140625;
2024-10-17 16:06:27;1729170388.3759499;faceUp;0.009124755859375;-0.19415283203125;-0.97161865234375;
2024-10-17 16:06:27;1729170388.426148;faceUp;0.0070037841796875;-0.1949310302734375;-0.9839019775390625;
2024-10-17 16:06:27;1729170388.476407;faceUp;0.0072021484375;-0.195037841796875;-0.9748687744140625;
2024-10-17 16:06:27;1729170388.526712;faceUp;0.0085296630859375;-0.1967620849609375;-0.98583984375;
2024-10-17 16:06:27;1729170388.576882;faceUp;0.0059967041015625;-0.1939849853515625;-0.9731292724609375;
