Timestamp,seconds_elapsed,AccelerationZ,AccelerationY,AccelerationX
1729260574556450300,0.0504501953125,12.315857887268066,3.827319860458374,-2.9730820655822754
1729260574566033200,0.060033203125,12.155538558959961,3.899104595184326,-4.651647090911865
1729260574575616000,0.069615966796875,10.752148628234863,3.8763725757598877,-5.694917678833008
1729260574585198800,0.07919873046875,8.82951545715332,3.583251953125,-5.325226783752441
1729260574594781700,0.08878173828125,5.941378593444824,2.7804598808288574,-4.043870449066162
1729260574604364500,0.098364501953125,3.078366279602051,1.2873386144638062,-1.719243049621582
1729260574613947400,0.107947509765625,4.264009952545166,-0.44386860728263855,0.8482556343078613
1729260574623530200,0.1175302734375,5.341976642608643,-1.3304094076156616,2.585444927215576
1729260574633112800,0.12711279296875,6.872186660766602,-1.4691931009292603,3.008974552154541
1729260574642695700,0.13669580078125,8.291130065917969,-0.605384111404419,3.0831520557403564
1729260574652278500,0.146278564453125,8.668000221252441,0.20817556977272034,2.895315408706665
1729260574661861400,0.155861328125,8.0291166305542,1.073180913925171,2.482553482055664
1729260574671444200,0.1654443359375,7.165307521820068,2.2193429470062256,3.1238300800323486
1729260574681027000,0.175027099609375,6.673582553863525,4.18145751953125,9.023334503173828
1729260574690610000,0.18460986328125,7.110272407531738,4.576273441314697,12.004791259765625
1729260574700192800,0.19419287109375,6.641279220581055,1.3651052713394165,5.635097503662109
1729260574709775600,0.203775634765625,9.008976936340332,-1.0133603811264038,2.0853450298309326
1729260574719358500,0.2133583984375,12.016755104064941,-2.4155545234680176,0.019142581149935722
1729260574728941300,0.22294140625,14.373685836791992,-2.3976082801818848,-1.1485549211502075
1729260574738524200,0.232524169921875,16.939987182617188,-1.7563318014144897,-1.6055840253829956
1729260574748107000,0.24210693359375,22.80240249633789,-1.4679967164993286,-0.5312066078186035
1729260574757689900,0.25168994140625,21.306888580322266,-0.9116654396057129,0.25004997849464417
1729260574767272700,0.261272705078125,16.0582332611084,-0.6448656916618347,-0.7334001660346985
1729260574776855600,0.27085546875,13.85085391998291,0.1256231814622879,-1.537388563156128
1729260574786438100,0.280438232421875,11.989237785339355,1.1736794710159302,-0.7322037220001221
1729260574796021000,0.29002099609375,9.516255378723145,1.919043779373169,0.17347964644432068
1729260574805603800,0.299603759765625,7.7252278327941895,1.6869399547576904,0.9092726111412048
1729260574815186700,0.309186767578125,7.435696601867676,0.9056833982467651,2.203789710998535
1729260574824769500,0.31876953125,7.302894592285156,0.4977070987224579,2.1535403728485107
1729260574834352400,0.328352294921875,7.237092018127441,0.5611169338226318,1.6618152856826782
1729260574843935200,0.337935302734375,7.246663570404053,0.7046862840652466,1.4261223077774048
1729260574853518000,0.34751806640625,7.5565338134765625,0.9966106414794922,0.4450650215148926
1729260574863101000,0.357100830078125,8.26241683959961,0.9810572862625122,-0.9068797826766968
1729260574872683800,0.366683837890625,7.70249605178833,-0.6484549641609192,-5.185246467590332
1729260574882266600,0.3762666015625,7.891529083251953,0.02392822690308094,-4.794020175933838
1729260574891849500,0.385849365234375,8.952746391296387,1.836491346359253,-2.8043880462646484
1729260574901432300,0.395432373046875,10.411170959472656,4.013959884643555,-0.08374879509210587
1729260574911015200,0.40501513671875,11.01416301727295,4.981856822967529,2.2887349128723145
1729260574920598000,0.414597900390625,10.1276216506958,3.5784661769866943,3.730410575866699
1729260574930180900,0.424180908203125,8.443074226379395,1.537388563156128,3.7543387413024902
1729260574939763700,0.433763671875,6.6352972984313965,0.4498506486415863,3.768695592880249
1729260574949346600,0.4433466796875,6.754938125610352,0.22133609652519226,3.85483717918396
1729260574958929400,0.452929443359375,7.05763053894043,-0.20817556977272034,3.70767879486084
1729260574968512000,0.462511962890625,6.4905314445495605,-1.7395820617675781,3.346362352371216
1729260574978094800,0.4720947265625,7.284948348999023,-1.3603196144104004,3.3415768146514893
1729260574987677700,0.481677734375,8.947959899902344,-0.17706887423992157,2.117648124694824
1729260574997260500,0.491260498046875,9.929018020629883,0.4091726839542389,-0.2679961323738098
1729260575006843400,0.500843505859375,10.285548210144043,0.6305087804794312,-2.2265214920043945
1729260575016426200,0.51042626953125,10.86700439453125,0.729810893535614,-3.451646566390991
1729260575026009000,0.520009033203125,11.656635284423828,0.6508477330207825,-3.689732551574707
1729260575035592000,0.529592041015625,12.004791259765625,0.24406790733337402,-3.7842490673065186
1729260575045174800,0.5391748046875,12.308679580688477,0.24406790733337402,-2.4335005283355713
1729260575054757600,0.548757568359375,12.788440704345703,0.4378865361213684,-1.1234302520751953
1729260575064340500,0.558340576171875,12.628121376037598,0.41156548261642456,-1.1066805124282837
1729260575073923300,0.56792333984375,11.674581527709961,0.28235307335853577,-1.7587246894836426
1729260575083506200,0.577506103515625,10.366904258728027,0.25004997849464417,-2.0985054969787598
1729260575093088800,0.5870888671875,9.223134994506836,0.2548356056213379,-1.550549030303955
1729260575102672000,0.596671875,8.539983749389648,0.17108681797981262,-0.8231309652328491
1729260575112254700,0.606254638671875,8.459824562072754,0.064606212079525,-0.2105683982372284
1729260575121837300,0.61583740234375,8.934800148010254,0.059820566326379776,-0.09451649338006973
1729260575131420200,0.625420166015625,9.633503913879395,0.10408778488636017,-0.6592226624488831
1729260575141003000,0.6350029296875,10.357333183288574,0.12921242415905,-1.0396814346313477
1729260575150585900,0.6445859375,10.716256141662598,0.1746760457754135,-1.0707881450653076
1729260575160168700,0.654168701171875,10.551151275634766,0.259621262550354,-1.0923235416412354
1729260575169751600,0.66375146484375,10.26042366027832,0.349352091550827,-0.9571290612220764
